,Date,Unnamed: 0,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,Day_Perc_Change,Trend,Log_Ret,Volatility,a,b,Rolling Mean,Bollinger High,Bollinger Low,Call
78,2017-09-06,79,INFY,EQ,901.9,900.0,900.3,890.0,896.9,895.6,894.39,3867955,3459475483.1,126593,2169351,56.09,2017,9,-0.00698525335403033,Slight or No change,-0.007009764447062665,0.025937482339895398,935.8380952380955,956.0794117647057,916.1107142857144,988.0357519565857,844.1856766148431,Hold Buy/Liquidate Short
79,2017-09-07,80,INFY,EQ,895.6,900.0,900.5,892.35,894.65,895.75,896.04,3120596,2796180947.75,74906,2144854,68.73,2017,9,0.00016748548459122325,Slight or No change,0.00016747146046331893,0.02516562706085806,932.3857142857146,953.605882352941,907.1750000000003,946.9409256921564,867.409074307844,Hold Buy/Liquidate Short
80,2017-09-08,81,INFY,EQ,895.75,899.0,899.0,882.1,884.0,884.3,888.07,4302271,3820696331.75,78811,2781198,64.64,2017,9,-0.0127825844264583,Slight or No change,-0.012864984603373791,0.025736951055688413,928.5976190476193,951.1014705882353,904.3928571428572,944.7596915330043,864.02602275271,Hold Buy/Liquidate Short
81,2017-09-11,82,INFY,EQ,884.3,890.4,891.8,873.65,879.95,878.7,880.91,6893821,6072846748.0,145836,4926886,71.47,2017,9,-0.006332692525160999,Slight or No change,-0.006352829079891795,0.02476805876514413,924.2809523809527,948.1191176470587,904.7714285714287,943.9686559907616,865.5742011520961,Hold Buy/Liquidate Short
82,2017-09-12,83,INFY,EQ,878.7,882.55,887.75,878.8,883.25,884.05,881.98,8620677,7603270019.7,94378,7004148,81.25,2017,9,0.006088539888471578,Slight or No change,0.0060700796223008635,0.025101491714232267,919.6523809523812,944.9867647058824,905.3892857142857,942.8252860465781,867.9532853819937,Hold Buy/Liquidate Short
83,2017-09-13,84,INFY,EQ,884.05,885.5,887.6,881.0,884.5,883.75,883.75,5739114,5071927187.7,136009,4337096,75.57,2017,9,-0.0003393473219840404,Slight or No change,-0.00033940491331585385,0.016974135057353425,914.7023809523813,941.7485294117647,904.7428571428574,943.407666369436,866.0780479162787,Hold Buy/Liquidate Short
84,2017-09-14,85,INFY,EQ,883.75,884.5,896.6,881.6,892.3,892.4,891.42,6849003,6105328296.85,110957,5034797,73.51,2017,9,0.009787835926449828,Slight or No change,0.009740245347594977,0.02080032448584792,910.4619047619052,938.7588235294119,903.3321428571433,942.2729778041996,864.3913079100868,Hold Buy/Liquidate Short
85,2017-09-15,86,INFY,EQ,892.4,892.3,913.25,892.2,908.6,908.25,904.85,6729730,6089408744.25,99888,4438125,65.95,2017,9,0.017761093679964146,Slight or No change,0.017605208542933886,0.026885482989906874,907.27380952381,936.9117647058824,900.9928571428574,933.6070083221097,868.3787059636052,Hold Buy/Liquidate Short
86,2017-09-18,87,INFY,EQ,908.25,910.0,917.75,906.3,908.8,909.1,912.83,4237930,3868513182.3,77992,3189815,75.27,2017,9,0.0009358656757501027,Slight or No change,0.0009354280265012346,0.02683521280938936,901.9523809523813,934.3161764705884,899.6821428571429,929.0271098517122,870.3371758625739,Hold Buy/Liquidate Short
87,2017-09-19,88,INFY,EQ,909.1,908.0,916.0,903.5,912.7,912.25,911.15,3016665,2748642130.2,79618,1885792,62.51,2017,9,0.003464965350346461,Slight or No change,0.0034589761887444627,0.020398169998316163,901.4285714285718,931.4058823529413,898.6535714285718,924.7571362981707,872.5500065589724,Hold Buy/Liquidate Short
88,2017-09-20,89,INFY,EQ,912.25,917.0,917.0,907.45,913.3,912.7,910.97,2883915,2627153267.8,46614,2044262,70.88,2017,9,0.0004932858317348021,Slight or No change,0.000493164206274674,0.017042958688852392,903.3000000000003,928.6750000000003,898.4928571428574,924.188737002448,872.7969772832668,Hold Buy/Liquidate Short
89,2017-09-21,90,INFY,EQ,912.7,915.0,915.25,908.15,911.0,909.55,910.99,4102076,3736951962.8,42387,3197445,77.95,2017,9,-0.0034512983455682322,Slight or No change,-0.003457267814606608,0.019153497495669428,904.9261904761906,926.2102941176472,897.7500000000001,921.284132331906,874.2158676680942,Hold Buy/Liquidate Short
90,2017-09-22,91,INFY,EQ,909.55,908.15,910.25,888.0,899.0,898.3,897.32,8802044,7898273388.25,101141,6337990,72.01,2017,9,-0.012368753779341437,Slight or No change,-0.0124458834730642,0.02525402220771604,905.1880952380956,923.6897058823532,897.6142857142858,921.109438359086,874.1191330694853,Hold Buy/Liquidate Short
91,2017-09-25,92,INFY,EQ,898.3,901.0,901.95,889.1,901.0,895.35,894.32,4544350,4064084916.0,83796,3038937,66.87,2017,9,-0.003283980852721747,Slight or No change,-0.003289384952392329,0.024131585948629474,904.3880952380953,921.0897058823531,897.1464285714287,920.5345736383338,873.7582835045233,Hold Buy/Liquidate Short
92,2017-09-26,93,INFY,EQ,895.35,897.0,908.4,894.3,901.75,905.9,900.14,3683239,3315416202.5,101232,2519693,68.41,2017,9,0.011783101580387534,Slight or No change,0.011714221392473528,0.019532611914066238,902.7166666666667,919.2558823529413,897.882142857143,921.7047115729648,874.0595741413209,Hold Buy/Liquidate Short
93,2017-09-27,94,INFY,EQ,905.9,906.1,907.9,895.1,895.9,899.8,900.49,3000069,2701542236.4,88378,1994987,66.5,2017,9,-0.006733635059057329,Slight or No change,-0.0067564082681702345,0.02042684597289595,901.4,917.3720588235296,898.1714285714287,921.9808227835358,874.3620343593213,Hold Buy/Liquidate Short
94,2017-09-28,95,INFY,EQ,899.8,896.1,903.9,894.3,896.0,896.0,897.71,8768633,7871666208.05,135425,7778115,88.7,2017,9,-0.00422316070237827,Slight or No change,-0.004232103432141408,0.019697032222066924,899.940476190476,915.2147058823532,899.007142857143,921.5043514752062,876.5099342390795,Hold Buy/Liquidate Short
95,2017-09-29,96,INFY,EQ,896.0,898.0,902.4,895.0,899.0,899.9,899.31,2852916,2565651056.6,79579,2099609,73.6,2017,9,0.004352678571428514,Slight or No change,0.00434323306497232,0.02074350642530033,899.2238095238097,912.8220588235297,900.5214285714285,919.7465609321167,881.2962962107404,Hold Buy/Liquidate Short
96,2017-10-03,97,INFY,EQ,899.9,910.1,912.0,901.6,903.05,903.55,905.66,2473761,2240392336.3,98569,1968356,79.57,2017,10,0.004056006222913577,Slight or No change,0.0040478028042700885,0.02148043081687106,898.4428571428571,910.3470588235297,901.9142857142856,918.6651492314804,885.1634221970909,Hold Buy/Liquidate Short
97,2017-10-04,98,INFY,EQ,903.55,903.0,905.4,897.15,901.45,899.6,901.13,2495746,2248997167.45,81198,1658660,66.46,2017,10,-0.0043716451773558864,Slight or No change,-0.004381228759012299,0.017607919838056908,898.4142857142856,907.9397058823532,903.0464285714287,916.2826530090429,889.8102041338143,Hold Buy/Liquidate Short
98,2017-10-05,99,INFY,EQ,899.6,900.0,904.95,899.0,903.0,903.05,902.78,4305650,3887063882.6,46048,3573231,82.99,2017,10,0.0038350377945752796,Slight or No change,0.003827702784511822,0.01739642875451463,898.4690476190474,905.8176470588237,903.8071428571428,915.5472029502288,892.0670827640569,Hold Buy/Liquidate Short
99,2017-10-06,100,INFY,EQ,903.05,904.0,922.0,903.95,920.5,920.15,916.53,4287154,3929315140.25,76214,2820790,65.8,2017,10,0.018935828580920244,Slight or No change,0.018758777361531025,0.0229064099079527,899.6380952380953,902.8558823529413,904.6571428571428,919.1769360927452,890.1373496215401,Hold Buy/Liquidate Short
100,2017-10-09,101,INFY,EQ,920.15,920.0,929.0,914.0,924.25,923.9,923.72,1752416,1618746284.65,39646,1158064,66.08,2017,10,0.004075422485464221,Slight or No change,0.004067140445495827,0.02036932945797969,900.9785714285713,902.8750000000003,905.7142857142856,923.430702636781,887.9978687917902,Hold Buy/Liquidate Short
101,2017-10-10,102,INFY,EQ,923.9,939.95,939.95,929.55,935.15,935.45,935.46,3571610,3341105876.3,103093,1997414,55.92,2017,10,0.0125013529602771,Slight or No change,0.012423856254728166,0.019521991414595943,903.4142857142856,904.7000000000003,907.3714285714284,931.0561108750699,883.686746267787,Hold Buy/Liquidate Short
102,2017-10-11,103,INFY,EQ,935.45,935.45,938.0,928.0,930.6,930.7,932.27,2991252,2788647777.55,95474,2208694,73.84,2017,10,-0.005077770057191677,Slight or No change,-0.005090705739762764,0.02258309312996053,905.8904761904762,906.3264705882357,908.6571428571428,935.3509582498517,881.9633274644337,Hold Buy/Liquidate Short
103,2017-10-12,104,INFY,EQ,930.7,930.0,934.35,919.55,928.35,927.3,924.62,5140486,4753015819.85,108653,3208005,62.41,2017,10,-0.003653164284946886,Slight or No change,-0.0036598533854845508,0.024146822326882245,907.95,907.3411764705884,909.925,938.4264102215246,881.4235897784752,Hold Buy/Liquidate Short
104,2017-10-13,105,INFY,EQ,927.3,932.8,933.5,927.55,929.05,930.1,929.7,3590364,3337968430.45,104364,2662742,74.16,2017,10,0.0030195190337540807,Slight or No change,0.003014969442241136,0.022320303291374625,910.1571428571428,907.8691176470587,912.1964285714287,941.7559243588914,882.6369327839658,Hold Buy/Liquidate Short
105,2017-10-16,106,INFY,EQ,930.1,935.95,942.0,933.0,939.0,939.0,937.81,2879375,2700304305.65,78589,1957128,67.97,2017,10,0.00956886356305775,Slight or No change,0.009523371959841641,0.022764114313927098,912.3761904761903,907.8102941176472,915.3142857142856,946.3887231080811,884.2398483204904,Hold Buy/Liquidate Short
106,2017-10-17,107,INFY,EQ,939.0,936.8,936.8,929.5,930.75,930.5,932.11,2812551,2621611619.35,77515,2204290,78.37,2017,10,-0.009052183173588912,Slight or No change,-0.00909340312595745,0.02091106302544675,913.4357142857143,907.9,917.0714285714287,948.6309867794572,885.5118703633998,Hold Buy/Liquidate Short
107,2017-10-18,108,INFY,EQ,930.5,928.9,930.0,922.95,925.0,924.35,926.7,3615926,3350868643.1,78889,2866352,79.27,2017,10,-0.006609349811929065,Slight or No change,-0.006631288283850915,0.02213796635818701,914.1619047619048,907.8323529411763,918.825,948.9460059593007,888.7039940406993,Hold Buy/Liquidate Short
108,2017-10-19,109,INFY,EQ,924.35,930.0,932.0,925.2,927.75,926.95,927.39,545717,506094102.55,13886,379479,69.54,2017,10,0.002812787364093739,Slight or No change,0.0028088388801468423,0.017474812250453085,914.8619047619047,908.1852941176469,921.0357142857144,948.3529792848536,893.7184492865753,Hold Buy/Liquidate Short
109,2017-10-23,110,INFY,EQ,926.95,930.0,942.0,928.1,940.95,939.5,936.18,4577048,4284920339.6,105211,3700749,80.85,2017,10,0.013539025837423724,Slight or No change,0.013448192174918602,0.0220285514855294,916.1380952380953,908.7602941176469,923.8642857142861,949.9260888448794,897.8024825836925,Hold Buy/Liquidate Short
110,2017-10-24,111,INFY,EQ,939.5,946.0,946.65,921.6,924.35,926.5,933.61,7264664,6782341418.05,117978,5282209,72.71,2017,10,-0.01383714741883979,Slight or No change,-0.013933773128105516,0.02666036315119284,916.945238095238,909.5338235294116,925.5035714285716,948.801721381068,902.2054214760752,Hold Buy/Liquidate Short
111,2017-10-25,112,INFY,EQ,926.5,919.0,944.7,915.25,934.25,935.3,934.05,6992067,6530973259.65,176833,4211146,60.23,2017,10,0.009498111171073909,Slight or No change,0.009453287715090802,0.02827317284451328,918.7071428571428,910.5161764705881,928.0535714285717,946.4346011262644,909.6725417308787,Hold Buy/Liquidate Short
112,2017-10-26,113,INFY,EQ,935.3,942.0,951.8,940.1,948.55,947.35,946.46,16829629,15928597285.6,144857,13667670,81.21,2017,10,0.01288356677002045,Slight or No change,0.012801279637866014,0.029611895166510912,921.1833333333333,912.0382352941176,931.2178571428574,945.9466675884793,916.4890466972354,Hold Buy/Liquidate Short
113,2017-10-27,114,INFY,EQ,947.35,955.0,957.7,944.0,947.0,946.35,948.86,4262478,4044495152.2,108092,3305472,77.55,2017,10,-0.0010555760806459924,Slight or No change,-0.001056133593442988,0.02733513102409153,923.1095238095236,913.5264705882353,933.089285714286,948.4064544912128,917.7721169373593,Hold Buy/Liquidate Short
114,2017-10-30,115,INFY,EQ,946.35,954.65,954.65,941.05,943.9,944.1,946.96,6484163,6140238516.45,120848,5395557,83.21,2017,10,-0.002377555872563053,Slight or No change,-0.002380386746457345,0.02599177138530666,925.2190476190474,915.2852941176468,934.5321428571433,949.9259281737517,919.1383575405348,Hold Buy/Liquidate Short
115,2017-10-31,116,INFY,EQ,944.1,925.0,930.0,920.0,922.0,921.85,924.74,4977494,4602897345.35,68301,3547519,71.27,2017,10,-0.023567418705645604,Slight or No change,-0.023849572222071118,0.03740841489087307,926.4499999999997,916.5544117647056,933.5607142857144,950.3575170296235,916.7639115418056,Hold Buy/Liquidate Short
116,2017-11-01,117,INFY,EQ,921.85,925.0,929.4,923.3,926.0,927.05,925.92,2816567,2607904113.05,59211,2042973,72.53,2017,11,0.0056408309377879995,Slight or No change,0.0056249810274624345,0.03465140014936676,927.7428571428568,917.8191176470584,933.3000000000003,950.3986729129728,916.2013270870276,Hold Buy/Liquidate Short
117,2017-11-02,118,INFY,EQ,927.05,923.05,926.0,920.0,923.1,922.9,923.13,2343069,2162955678.45,81286,1802504,76.93,2017,11,-0.004476565449544223,Slight or No change,-0.004486615272331283,0.032012972241402926,928.6642857142855,918.970588235294,932.9857142857144,950.7097713213484,915.2616572500804,Hold Buy/Liquidate Short
118,2017-11-03,119,INFY,EQ,922.9,917.0,929.9,916.95,926.8,926.65,926.37,1849543,1713353952.7,51904,1193264,64.52,2017,11,0.0040632787951024865,Slight or No change,0.004055045971788272,0.030461342028770683,929.9523809523806,919.9779411764704,932.7392857142861,950.730102969061,914.7484684595108,Hold Buy/Liquidate Short
119,2017-11-06,120,INFY,EQ,926.65,923.15,935.0,922.65,928.8,928.7,927.57,2533267,2349782381.05,69707,2018399,79.68,2017,11,0.0022122700048563537,Slight or No change,0.00220982653864358,0.026285092102893988,931.1738095238094,920.5794117647057,932.0035714285716,949.7320129100682,914.275129947075,Hold Buy/Liquidate Short
120,2017-11-07,121,INFY,EQ,928.7,926.25,960.0,925.85,955.35,955.5,951.18,6721410,6393285438.65,145532,4037210,60.06,2017,11,0.028857542801765886,Slight or No change,0.028449004898365063,0.041040202187937816,932.8571428571428,921.9441176470585,933.789285714286,955.4627071747383,912.1158642538336,Hold Buy/Liquidate Short
121,2017-11-08,122,INFY,EQ,955.5,960.25,961.85,947.5,951.95,952.3,955.2,2684997,2564719195.45,88636,1805469,67.24,2017,11,-0.0033490319204605434,Slight or No change,-0.0033546524803274524,0.04115560202652526,934.2095238095236,923.1220588235292,935.7857142857144,958.8200842098604,912.7513443615686,Hold Buy/Liquidate Short
122,2017-11-09,123,INFY,EQ,952.3,953.0,963.0,948.25,954.0,954.5,954.92,2361616,2255155223.5,67747,1533245,64.92,2017,11,0.002310196366691164,Slight or No change,0.0023075319658019725,0.029102552550842414,935.1166666666664,924.3514705882353,937.7535714285716,962.2002627033822,913.3068801537606,Hold Buy/Liquidate Short
123,2017-11-10,124,INFY,EQ,954.5,958.8,964.35,950.0,963.5,962.05,959.46,3294714,3161144505.05,63848,2512523,76.26,2017,11,0.007909900471450905,Slight or No change,0.007878781201222906,0.029248440594545892,936.6095238095236,925.895588235294,939.3642857142858,967.0619787193428,911.6665927092288,Hold Buy/Liquidate Short
124,2017-11-13,125,INFY,EQ,962.05,962.05,969.4,949.35,952.55,951.95,958.24,2510608,2405762223.4,58964,1661218,66.17,2017,11,-0.010498414843303272,Slight or No change,-0.01055391196333974,0.03210529011879002,937.7833333333333,927.4735294117644,941.1821428571428,968.5818791597194,913.7824065545664,Hold Buy/Liquidate Short
125,2017-11-14,126,INFY,EQ,951.95,951.95,954.85,943.25,949.1,949.1,948.44,2866855,2719052888.0,74967,2228100,77.72,2017,11,-0.0029938547192605025,Slight or No change,-0.002998345267239022,0.032964037115581414,938.6880952380948,929.0544117647056,942.1678571428572,969.6488325802246,914.6868817054901,Hold Buy/Liquidate Short
126,2017-11-15,127,INFY,EQ,949.1,945.15,953.5,944.5,950.75,951.8,950.67,3511758,3338522493.9,98311,2786780,79.36,2017,11,0.0028448003371615016,Slight or No change,0.0028407615505635533,0.032943050829458954,939.2976190476187,930.4044117647056,942.4857142857144,970.3254873996092,914.6459411718196,Hold Buy/Liquidate Short
127,2017-11-16,128,INFY,EQ,951.8,951.8,995.9,948.5,989.95,988.4,978.58,7843751,7675734064.95,224690,4903542,62.52,2017,11,0.03845345660853128,Slight or No change,0.037732545427445,0.041372090888442174,942.0547619047617,933.0102941176468,945.4892857142858,982.6409950355898,908.3375763929818,Hold Buy/Liquidate Short
128,2017-11-17,129,INFY,EQ,988.4,985.5,985.5,965.15,965.5,970.95,974.04,4028835,3924263396.45,178425,2591711,64.33,2017,11,-0.017654795629299842,Slight or No change,-0.017812500454826078,0.04687210452412672,944.2738095238094,935.2147058823527,947.407142857143,986.9453786285104,907.8689070857756,Hold Buy/Liquidate Short
129,2017-11-20,130,INFY,EQ,970.95,969.0,971.0,957.25,960.95,960.55,961.63,2830595,2721971565.8,66198,1831803,64.71,2017,11,-0.010711159174004892,Slight or No change,-0.010768936585177259,0.048806967950597,945.8738095238092,936.9985294117644,950.1714285714287,987.353821308724,912.9890358341333,Hold Buy/Liquidate Short
130,2017-11-21,131,INFY,EQ,960.55,961.3,971.5,960.05,965.5,966.25,966.87,2682328,2593469144.45,74479,1805267,67.3,2017,11,0.005934100255062358,Slight or No change,0.0059165628271801935,0.04851834741754703,947.1476190476187,938.8426470588234,952.9714285714286,988.5215386932056,917.4213184496518,Hold Buy/Liquidate Short
131,2017-11-22,132,INFY,EQ,966.25,966.6,971.05,963.3,965.3,966.3,966.54,3042460,2940669552.8,57418,2449238,80.5,2017,11,5.174644243211013e-05,Slight or No change,5.17451036311432e-05,0.046796765176755184,949.0428571428567,940.8044117647058,956.0714285714287,987.6757299896216,924.4671271532357,Hold Buy/Liquidate Short
132,2017-11-23,133,INFY,EQ,966.3,971.5,994.45,969.0,991.15,991.25,984.7,5947309,5856291707.6,141525,3359566,56.49,2017,11,0.02582013867328992,Slight or No change,0.025492427943794957,0.051577558953866835,951.7071428571427,943.3985294117647,960.6857142857144,992.647384324191,928.7240442472375,Hold Buy/Liquidate Short
133,2017-11-24,134,INFY,EQ,991.25,990.9,1019.3,990.2,1008.0,1009.55,1010.09,9309956,9403912991.65,180427,5767868,61.95,2017,11,0.01846153846153831,Slight or No change,0.01829319304732526,0.05270324145167615,954.6690476190474,946.0279411764703,966.4607142857143,1002.485303720656,930.4361248507722,Hold Buy/Liquidate Short
134,2017-11-27,135,INFY,EQ,1009.55,1006.7,1006.7,993.3,996.55,998.75,997.92,3008865,3002607597.65,75428,1732581,57.58,2017,11,-0.010697835669357558,Slight or No change,-0.010755468915898656,0.0425649012297545,957.1642857142856,948.2294117647058,969.55,1008.7991254189684,930.3008745810314,Hold Buy/Liquidate Short
135,2017-11-28,136,INFY,EQ,998.75,994.4,999.9,981.3,982.15,984.7,988.73,2308434,2282406445.85,61722,1311641,56.82,2017,11,-0.014067584480600748,Slight or No change,-0.014167470826728031,0.04075418658395395,959.097619047619,949.6779411764703,971.8642857142858,1010.5487375416916,933.17983388688,Hold Buy/Liquidate Short
136,2017-11-29,137,INFY,EQ,984.7,987.65,991.95,980.3,983.5,982.7,984.37,1919035,1889032575.75,50324,896450,46.71,2017,11,-0.002031075454453135,Slight or No change,-0.0020331408853752142,0.038428651307401016,961.9952380952382,951.2073529411763,973.8785714285716,1011.5927743089343,936.1643685482088,Hold Buy/Liquidate Short
137,2017-11-30,138,INFY,EQ,982.7,989.45,989.45,968.35,972.5,976.1,978.17,8633472,8445010644.15,126288,5893906,68.27,2017,11,-0.006716190088531636,Slight or No change,-0.006738845187461802,0.03947633145581717,964.3309523809523,952.6426470588234,974.882142857143,1011.9832232300273,937.7810624842588,Hold Buy/Liquidate Short
138,2017-12-01,139,INFY,EQ,976.1,979.4,983.2,957.05,960.0,958.8,966.26,2042500,1973590610.45,49881,1012750,49.58,2017,12,-0.0177235938940683,Slight or No change,-0.017882537620690194,0.04402824486770865,966.0404761904763,953.4867647058824,975.3714285714287,1011.3329189633583,939.409938179499,Hold Buy/Liquidate Short
139,2017-12-04,140,INFY,EQ,958.8,980.0,996.8,968.55,984.4,985.35,985.73,8905803,8778677870.85,150296,3727405,41.85,2017,12,0.027690863579474367,Slight or No change,0.027314405446362367,0.04533115491390968,968.835714285714,954.8499999999997,977.9607142857144,1010.8639097950462,945.0575187763825,Hold Buy/Liquidate Short
140,2017-12-05,141,INFY,EQ,985.35,985.35,1003.0,979.0,984.3,984.35,990.92,4988369,4943095295.6,106371,2190959,43.92,2017,12,-0.0010148678134672684,Slight or No change,-0.0010153831404953867,0.03956187553233168,971.4857142857139,956.4338235294116,980.2857142857144,1009.6339006684552,950.9375279029738,Hold Buy/Liquidate Short
141,2017-12-06,142,INFY,EQ,984.35,985.0,994.1,984.0,987.8,990.3,989.37,3745047,3705251090.15,121883,2367807,63.23,2017,12,0.006044597958043241,Slight or No change,0.006026402661160656,0.03958560720694211,973.1428571428568,958.3735294117647,980.4214285714287,1009.9482798267688,950.8945773160884,Hold Buy/Liquidate Short
142,2017-12-07,143,INFY,EQ,990.3,989.0,1002.9,985.6,999.85,999.8,995.95,3774772,3759492031.7,106502,2442675,64.71,2017,12,0.009593052610320065,Slight or No change,0.009547331452212924,0.0375849239105218,975.4047619047617,960.5161764705882,982.4821428571428,1013.1658044364284,951.7984812778574,Hold Buy/Liquidate Short
143,2017-12-08,144,INFY,EQ,999.8,1001.0,1007.0,995.0,999.4,1001.85,1002.25,2991622,2998343941.1,109714,2139664,71.52,2017,12,0.002050410082016452,Slight or No change,0.002048310860284733,0.03727221759658194,977.6595238095233,962.35,985.4321428571428,1014.9518522350868,955.9124334791992,Hold Buy/Liquidate Short
144,2017-12-11,145,INFY,EQ,1001.85,994.95,1006.9,993.95,1005.4,1005.3,1000.75,2569549,2571485667.2,64951,1914506,74.51,2017,12,0.003443629285821093,Slight or No change,0.0034377135716196004,0.03559910816789001,979.7190476190473,964.6676470588237,988.2214285714286,1017.3098802658387,959.1329768770185,Hold Buy/Liquidate Short
145,2017-12-12,146,INFY,EQ,1005.3,1002.0,1014.0,1002.0,1010.5,1010.5,1009.41,4660217,4704066529.0,125676,3609637,77.46,2017,12,0.005172585297920973,Slight or No change,0.005159253432301249,0.024705981777839715,982.5071428571423,966.879411764706,991.3785714285716,1019.8049328203856,962.9522100367572,Hold Buy/Liquidate Short
146,2017-12-13,147,INFY,EQ,1010.5,1010.9,1019.0,997.65,1005.0,1003.75,1010.55,2681199,2709482013.3,89418,1495614,55.78,2017,12,-0.006679861454725433,Slight or No change,-0.0067022715827043215,0.013964614893515198,985.1095238095236,968.5382352941176,992.2714285714287,1021.4555315751508,963.0873255677063,Hold Buy/Liquidate Short
147,2017-12-14,148,INFY,EQ,1003.75,1005.25,1015.0,999.3,1012.3,1013.1,1010.36,3011786,3042976537.0,97393,1876813,62.32,2017,12,0.009315068493150669,Slight or No change,0.009271950798660259,0.014595323310327831,988.028571428571,970.5014705882353,992.5250000000003,1022.4091030547116,962.6408969452887,Hold Buy/Liquidate Short
148,2017-12-15,149,INFY,EQ,1013.1,1013.0,1026.4,1011.85,1019.0,1022.9,1019.21,5192067,5291809164.55,117970,3887254,74.87,2017,12,0.009673280031586184,Slight or No change,0.00962679340332996,0.015558385962606669,989.6714285714281,972.819117647059,994.25,1028.1941849557136,960.3058150442866,Hold Buy/Liquidate Short
149,2017-12-18,150,INFY,EQ,1022.9,1011.9,1030.7,1005.8,1014.0,1016.6,1019.42,2017724,2056905714.55,67395,841209,41.69,2017,12,-0.006158959820119271,Slight or No change,-0.00617800445015957,0.01757301836736007,991.8452380952376,975.6058823529413,996.5285714285716,1031.9613184352538,961.0958244218892,Hold Buy/Liquidate Short
150,2017-12-19,151,INFY,EQ,1016.6,1017.45,1017.95,999.55,1006.65,1003.95,1007.23,3559449,3585173633.4,87491,2335815,65.62,2017,12,-0.012443438914027105,Slight or No change,-0.012521506798041185,0.023073468272933433,993.9119047619045,977.8676470588236,998.0464285714287,1032.7402645188595,963.3525926239979,Hold Buy/Liquidate Short
151,2017-12-20,152,INFY,EQ,1003.95,1005.1,1018.6,1001.0,1016.35,1015.85,1011.09,2093163,2116374406.9,68366,1233741,58.94,2017,12,0.011853179939240066,Slight or No change,0.011783481228858672,0.025751811582032262,996.2738095238091,980.6014705882353,1000.8857142857145,1034.3261878877024,967.4452406837263,Hold Buy/Liquidate Short
152,2017-12-21,153,INFY,EQ,1015.85,1014.8,1028.95,998.4,1021.5,1022.05,1014.97,5529581,5612359298.45,132258,2881998,52.12,2017,12,0.006103263277058568,Slight or No change,0.00608471380236669,0.025921664665814564,998.9285714285708,983.4073529411763,1005.4035714285716,1030.3670975689752,980.4400452881682,Hold Buy/Liquidate Short
153,2017-12-22,154,INFY,EQ,1022.05,1016.0,1044.8,1016.0,1037.85,1039.35,1035.23,6453470,6680838537.95,148038,4301144,66.65,2017,12,0.016926764835379915,Slight or No change,0.01678510349551376,0.027700176920725187,1001.2190476190469,986.6617647058824,1009.2607142857145,1037.3663167540808,981.155111817348,Hold Buy/Liquidate Short
154,2017-12-26,155,INFY,EQ,1039.35,1030.0,1041.5,1023.0,1035.0,1035.6,1034.88,5404453,5592980614.45,137301,3845765,71.16,2017,12,-0.003608024245922881,Slight or No change,-0.00361454886411735,0.02835977917335233,1002.4595238095233,989.0176470588237,1012.9214285714287,1040.3937003065014,985.4491568363562,Hold Buy/Liquidate Short
155,2017-12-27,156,INFY,EQ,1035.6,1028.0,1039.1,1027.4,1034.0,1034.25,1034.0,3485086,3603591314.75,101607,2483152,71.25,2017,12,-0.0013035921205097893,Slight or No change,-0.0013044425358616266,0.02753660356688168,1004.1499999999994,991.4279411764703,1016.0607142857144,1042.4195743804614,989.7018541909674,Hold Buy/Liquidate Short
156,2017-12-28,157,INFY,EQ,1034.25,1030.0,1040.0,1023.8,1030.0,1033.25,1034.41,4216736,4361825789.15,107124,3236750,76.76,2017,12,-0.0009668842156151936,Slight or No change,-0.0009673519496791572,0.026289464171988252,1006.461904761904,993.7441176470587,1018.4500000000003,1044.522118913033,992.3778810869676,Hold Buy/Liquidate Short
157,2017-12-29,158,INFY,EQ,1033.25,1030.1,1048.8,1030.0,1041.25,1042.05,1041.38,3300884,3437461626.4,83693,2238793,67.82,2017,12,0.00851681587224773,Slight or No change,0.008480752415157836,0.020121645203185816,1009.2880952380943,996.0970588235292,1021.3214285714287,1048.3551600445821,994.2876970982753,Hold Buy/Liquidate Short
158,2018-01-01,159,INFY,EQ,1042.05,1037.7,1044.5,1030.0,1032.15,1033.55,1036.23,2715670,2814045584.35,65839,1776744,65.43,2018,1,-0.008156998224653322,Slight or No change,-0.008190448561754623,0.022419943056118302,1012.0238095238087,998.4970588235294,1023.339285714286,1049.4221176326005,997.2564537959714,Hold Buy/Liquidate Short
159,2018-01-02,160,INFY,EQ,1033.55,1037.25,1042.0,1023.0,1028.3,1029.7,1031.43,3056124,3152175058.55,122157,2066488,67.62,2018,1,-0.003725025397900317,Slight or No change,-0.003731980582539717,0.02271939679868188,1015.3999999999994,1000.8676470588236,1024.7107142857144,1049.8888543334554,999.5325742379733,Hold Buy/Liquidate Short
160,2018-01-03,161,INFY,EQ,1029.7,1028.5,1031.6,1018.6,1022.0,1021.3,1022.55,3423276,3500475318.8,132588,2428553,70.94,2018,1,-0.008157715839565037,Slight or No change,-0.008191172078651991,0.014962180931039444,1017.1119047619043,1002.9117647058824,1025.9642857142858,1048.2255466009394,1003.703024827632,Hold Buy/Liquidate Short
